ID.Source;Name.Source;ID.Target;Name.Target;Linie;Color;City;Type;Service;Direktionalität;Scope;Scope_connects_to;last_checked
DD0055;An der Flutrinne;DD0056;Trachauer Str.;13;dark yellow;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0056;Trachauer Str.;DD0057;Mickten;13;dark yellow;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0057;Mickten;DD0058;Altpieschen;13;dark yellow;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0051;Kaditz;DD0052;Waschingtonstr.;9;light green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0052;Waschingtonstr.;DD0053;Elbepark;9;light green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0053;Elbepark;DD0054;Sörnewitzer Str.;9;light green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0054;Sörnewitzer Str.;DD0055;An der Flutrinne;9;light green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0055;An der Flutrinne;DD0056;Trachauer Str.;9;light green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0056;Trachauer Str.;DD0057;Mickten;9;light green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0059;Weinböhla;DD0060;Gellertstr.;4;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0060;Gellertstr.;DD0061;Köhlerstr.;4;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0061;Köhlerstr.;DD0062;Steinbacher Weg;4;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0062;Steinbacher Weg;DD0063;Auerstr.;4;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0063;Auerstr.;DD0064;Salzstr.;4;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0064;Salzstr.;DD0065;Rathaus Coswig;4;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0065;Rathaus Coswig;DD0066;Coswig Zentrum / Börse;4;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0066;Coswig Zentrum / Börse;DD0067;Radebeuler Str.;4;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0067;Radebeuler Str.;DD0068;Eisenbahnbrücke;4;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0068;Eisenbahnbrücke;DD0069;G.-Hauptmann-Str.;4;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0069;G.-Hauptmann-Str.;DD0070;Johannisbergstr.;4;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0070;Johannisbergstr.;DD0071;Schloss Wackerbarth;4;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0071;Schloss Wackerbarth;DD0072;Radebeul West;4;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0072;Radebeul West;DD0073;Moritzburger Str.;4;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0073;Moritzburger Str.;DD0074;Gradsteg;4;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0074;Gradsteg;DD0075;Borstr.;4;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0075;Borstr.;DD0076;Dr.-Külz-Str;4;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0076;Dr.-Külz-Str;DD0077;Zillerstr.;4;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0077;Zillerstr.;DD0078;Landesbühnen Sachsen;4;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0078;Landesbühnen Sachsen;DD0079;Wasastr.;4;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0079;Wasastr.;DD0080;Schildenstr.;4;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0080;Schildenstr.;DD0081;Hauptstr.;4;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0081;Hauptstr.;DD0082;Radebeul Ost;4;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0082;Radebeul Ost;DD0083;Forststr.;4;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0083;Forststr.;DD0084;Kleestr.;4;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0084;Kleestr.;DD0085;S-Bahnhof Trachau West;4;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0085;S-Bahnhof Trachau West;DD0086;Peschelstr.;4;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0086;Peschelstr.;DD0087;Rankestr.;4;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0087;Rankestr.;DD0088;Alt-Trachau;4;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0088;Alt-Trachau;DD0057;Mickten;4;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0057;Mickten;DD0058;Altpieschen;4;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0058;Altpieschen;DD0089;Oschatzer Str.;4;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0089;Oschatzer Str.;DD0090;A.-Puschkin-Str.;4;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0090;A.-Puschkin-Str.;DD0091;Alter Schlachthof;4;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0091;Alter Schlachthof;DD0092;Anton- / Leipziger Str.;4;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0092;Anton- / Leipziger Str.;DD0050;Kongresszentrum;4;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0050;Kongresszentrum;DD0019;Bahnhof Mitte;4;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0057;Mickten;DD0058;Altpieschen;9;light green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0058;Altpieschen;DD0089;Oschatzer Str.;9;light green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0089;Oschatzer Str.;DD0090;A.-Puschkin-Str.;9;light green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0090;A.-Puschkin-Str.;DD0091;Alter Schlachthof;9;light green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0091;Alter Schlachthof;DD0092;Anton- / Leipziger Str.;9;light green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0092;Anton- / Leipziger Str.;DD0093;Palaisplatz;9;light green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0094;Bahnhof Neustadt;DD0092;Anton- / Leipziger Str.;11;very light green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0094;Bahnhof Neustadt;DD0092;Anton- / Leipziger Str.;6;yellow;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0092;Anton- / Leipziger Str.;DD0050;Kongresszentrum;11;very light green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0050;Kongresszentrum;DD0095;Am Zwingerteich;11;very light green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0095;Am Zwingerteich;DD0048;Postplatz;11;very light green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0092;Anton- / Leipziger Str.;DD0050;Kongresszentrum;4;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0050;Kongresszentrum;DD0095;Am Zwingerteich;4;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0095;Am Zwingerteich;DD0048;Postplatz;4;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0093;Palaisplatz;DD0096;Neustädter Markt;9;light green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0096;Neustädter Markt;DD0097;Carolaplatz;9;light green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0098;Wilder Mann;DD0099;D.-Erxleben-Str.;3;dark pink;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0099;D.-Erxleben-Str.;DD0100;Hubertusplatz;3;dark pink;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0100;Hubertusplatz;DD0101;S-Bahnhof Pieschen;3;dark pink;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0101;S-Bahnhof Pieschen;DD0102;Zeithainer Str.;3;dark pink;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0102;Zeithainer Str.;DD0103;Liststr.;3;dark pink;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0058;Altpieschen;DD0104;Rathaus Pieschen;13;dark yellow;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0104;Rathaus Pieschen;DD0105;Bürgerstr.;13;dark yellow;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0105;Bürgerstr.;DD0103;Liststr.;13;dark yellow;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0103;Liststr.;DD0254;Großenhainer Platz;3;dark pink;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0254;Großenhainer Platz;DD0255;Lößnitzstr.;3;dark pink;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0255;Lößnitzstr.;DD0256;Bahnhof Neustadt Hansastr.;3;dark pink;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0256;Bahnhof Neustadt Hansastr.;DD0094;Bahnhof Neustadt;3;dark pink;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0094;Bahnhof Neustadt;DD0109;Albertplatz;3;dark pink;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0109;Albertplatz;DD0094;Bahnhof Neustadt;11;very light green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0109;Albertplatz;DD0094;Bahnhof Neustadt;6;yellow;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0248;Hellerau;DD0249;Brunnenweg;8;dark green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0249;Brunnenweg;DD0250;Festspielhaus Hellerau;8;dark green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0250;Festspielhaus Hellerau;DD0251;H.-Tessenow-Weg;8;dark green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0251;H.-Tessenow-Weg;DD0252;Am Hellerrand;8;dark green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0252;Am Hellerrand;DD0253;Infinion Süd;8;dark green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0046;S-Bahnhof Freiberger Str.;DD0106;Budapester Str.;7;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0106;Budapester Str.;DD0107;Hauptbahnhof;7;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0107;Hauptbahnhof;DD0108;Hauptbahnhof Nord;7;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0129;Weixdorf;DD0110;Hp. Weixdorf Bad;7;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0110;Hp. Weixdorf Bad;DD0111;Fuchsberg;7;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0111;Fuchsberg;DD0112;Indurstriepark Klotsche;7;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0112;Indurstriepark Klotsche;DD0113;Arkonastr.;7;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0113;Arkonastr.;DD0114;K.Kollwitz-Str.;7;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0114;K.Kollwitz-Str.;DD0115;Zur Neuen Brücke;7;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0115;Zur Neuen Brücke;DD0116;Karl-Marx-Str.;7;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0116;Karl-Marx-Str.;DD0117;Infinion Nord;7;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0117;Infinion Nord;DD0253;Infinion Süd;7;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0253;Infinion Süd;DD0118;Moritzburger Weg;8;dark green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0118;Moritzburger Weg;DD0119;Hellersiedlung;8;dark green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0119;Hellersiedlung;DD0120;S-Bahnhof Industriegelände;8;dark green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0120;S-Bahnhof Industriegelände;DD0121;Heeresbäckerei;8;dark green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0121;Heeresbäckerei;DD0122;Stauffenbergallee;8;dark green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0122;Stauffenbergallee;DD0123;Tannenstr.;8;dark green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0123;Tannenstr.;DD0124;Bischofsweg;8;dark green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0124;Bischofsweg;DD0125;Louisenstr.;8;dark green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0125;Louisenstr.;DD0109;Albertplatz;8;dark green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0253;Infinion Süd;DD0118;Moritzburger Weg;7;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0118;Moritzburger Weg;DD0119;Hellersiedlung;7;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0119;Hellersiedlung;DD0120;S-Bahnhof Industriegelände;7;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0120;S-Bahnhof Industriegelände;DD0121;Heeresbäckerei;7;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0121;Heeresbäckerei;DD0122;Stauffenbergallee;7;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0122;Stauffenbergallee;DD0123;Tannenstr.;7;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0123;Tannenstr.;DD0124;Bischofsweg;7;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0124;Bischofsweg;DD0125;Louisenstr.;7;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0125;Louisenstr.;DD0109;Albertplatz;7;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0109;Albertplatz;DD0097;Carolaplatz;7;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0109;Albertplatz;DD0097;Carolaplatz;8;dark green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0109;Albertplatz;DD0097;Carolaplatz;3;dark pink;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0097;Carolaplatz;DD0126;Synagoge;7;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0097;Carolaplatz;DD0126;Synagoge;8;dark green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0097;Carolaplatz;DD0126;Synagoge;3;dark pink;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0097;Carolaplatz;DD0126;Synagoge;9;light green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0126;Synagoge;DD0127;Pirnaischer Platz;7;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0126;Synagoge;DD0127;Pirnaischer Platz;8;dark green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0126;Synagoge;DD0127;Pirnaischer Platz;3;dark pink;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0126;Synagoge;DD0127;Pirnaischer Platz;9;light green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0127;Pirnaischer Platz;DD0128;Walpurgisstr.;7;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0127;Pirnaischer Platz;DD0128;Walpurgisstr.;8;dark green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0127;Pirnaischer Platz;DD0128;Walpurgisstr.;3;dark pink;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0127;Pirnaischer Platz;DD0128;Walpurgisstr.;9;light green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0128;Walpurgisstr.;DD0108;Hauptbahnhof Nord;7;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0128;Walpurgisstr.;DD0108;Hauptbahnhof Nord;8;dark green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0128;Walpurgisstr.;DD0108;Hauptbahnhof Nord;3;dark pink;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0128;Walpurgisstr.;DD0108;Hauptbahnhof Nord;9;light green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0048;Postplatz;DD0130;Prager Str.;12;dark green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0048;Postplatz;DD0130;Prager Str.;11;very light green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0130;Prager Str.;DD0127;Pirnaischer Platz;12;dark green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0130;Prager Str.;DD0128;Walpurgisstr.;11;very light green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0128;Walpurgisstr.;DD0108;Hauptbahnhof Nord;11;very light green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0108;Hauptbahnhof Nord;DD0131;G.Palucca-Str.;11;very light green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0131;G.Palucca-Str.;DD0132;Lenne-Platz;11;very light green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0108;Hauptbahnhof Nord;DD0131;G.Palucca-Str.;9;light green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0131;G.Palucca-Str.;DD0132;Lenne-Platz;9;light green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0046;S-Bahnhof Freiberger Str.;DD0106;Budapester Str.;10;dark yellow;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0106;Budapester Str.;DD0107;Hauptbahnhof;10;dark yellow;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0107;Hauptbahnhof;DD0131;G.Palucca-Str.;10;dark yellow;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0131;G.Palucca-Str.;DD0132;Lenne-Platz;10;dark yellow;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0133;Bühlau;DD0134;Grundstr.;11;very light green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0134;Grundstr.;DD0135;Hegereiterstr.;11;very light green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0135;Hegereiterstr.;DD0136;Schwimmhalle Bühlau;11;very light green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0136;Schwimmhalle Bühlau;DD0137;Am Weißen Adler;11;very light green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0137;Am Weißen Adler;DD0138;Plattleite;11;very light green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0138;Plattleite;DD0139;Mordgrundbrücke;11;very light green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0139;Mordgrundbrücke;DD0140;Elbschlösser;11;very light green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0140;Elbschlösser;DD0141;Wilhelminenstr.;11;very light green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0141;Wilhelminenstr.;DD0142;Angelikastr.;11;very light green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0142;Angelikastr.;DD0143;Waldschlößchen;11;very light green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0143;Waldschlößchen;DD0144;Nordstr.;11;very light green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0144;Nordstr.;DD0145;Diakonissenkrankenhaus;11;very light green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0145;Diakonissenkrankenhaus;DD0146;Pulsnitzer Str.;11;very light green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0146;Pulsnitzer Str.;DD0147;Bautzner / Rothenburger Str.;11;very light green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0147;Bautzner / Rothenburger Str.;DD0109;Albertplatz;11;very light green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0147;Bautzner / Rothenburger Str.;DD0109;Albertplatz;6;yellow;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0103;Liststr.;DD0148;Friedensstr.;13;dark yellow;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0148;Friedensstr.;DD0149;S-Bahnhof Bischofsplatz;13;dark yellow;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0149;S-Bahnhof Bischofsplatz;DD0124;Bischofsweg;13;dark yellow;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0124;Bischofsweg;DD0150;Alaunplatz;13;dark yellow;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0150;Alaunplatz;DD0151;Görlitzer Str.;13;dark yellow;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0151;Görlitzer Str.;DD0147;Bautzner / Rothenburger Str.;13;dark yellow;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0147;Bautzner / Rothenburger Str.;DD0152;R.-Luxemburg-Platz;13;dark yellow;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0152;R.-Luxemburg-Platz;DD0153;Sachsenallee;13;dark yellow;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0153;Sachsenallee;DD0152;R.-Luxemburg-Platz;6;yellow;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0152;R.-Luxemburg-Platz;DD0147;Bautzner / Rothenburger Str.;6;yellow;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0153;Sachsenallee;DD0154;Dürerstr.;13;dark yellow;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0154;Dürerstr.;DD0156;St. Benno-Gymnasium;13;dark yellow;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0156;St. Benno-Gymnasium;DD0155;Straßburger Platz;13;dark yellow;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0153;Sachsenallee;DD0157;Permoserstr.;6;yellow;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0157;Permoserstr.;DD0158;Trinitatisplatz;6;yellow;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0158;Trinitatisplatz;DD0159;Blasewitzer / Fetscherstr.;6;yellow;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0132;Lenne-Platz;DD0160;Georg-Arnhold-Bad;10;dark yellow;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0160;Georg-Arnhold-Bad;DD0155;Straßburger Platz;10;dark yellow;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0155;Straßburger Platz;DD0160;Georg-Arnhold-Bad;13;dark yellow;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0160;Georg-Arnhold-Bad;DD0132;Lenne-Platz;13;dark yellow;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0127;Pirnaischer Platz;DD0161;Dt. Hygienemuseum;4;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0127;Pirnaischer Platz;DD0161;Dt. Hygienemuseum;1;red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0127;Pirnaischer Platz;DD0161;Dt. Hygienemuseum;2;orange;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0127;Pirnaischer Platz;DD0161;Dt. Hygienemuseum;12;dark green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0161;Dt. Hygienemuseum;DD0155;Straßburger Platz;4;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0161;Dt. Hygienemuseum;DD0155;Straßburger Platz;1;red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0161;Dt. Hygienemuseum;DD0155;Straßburger Platz;2;orange;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0161;Dt. Hygienemuseum;DD0155;Straßburger Platz;12;dark green;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0048;Postplatz;DD0162;Altmarkt;4;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0048;Postplatz;DD0162;Altmarkt;1;red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0048;Postplatz;DD0162;Altmarkt;2;orange;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0162;Altmarkt;DD0127;Pirnaischer Platz;4;dark red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
DD0162;Altmarkt;DD0127;Pirnaischer Platz;1;red;Dresden;Tram;1;bidirektional;internal;NA;pre 2020-11-30
